u,v,key,betweenness
49823768,49823773,0,3.996788961047939e-05
49823768,49823761,0,9.861663952172542e-05
49823773,49843238,0,8.952488962028734e-07
49823773,49843233,0,1.0345098356122094e-06
49823773,49823775,0,3.858522742634384e-05
49823773,49823768,0,5.8718380380950685e-05
49823775,49843233,0,2.586274589030523e-06
49823775,49823777,0,3.7888922729297166e-05
49823775,49823773,0,6.011098977504404e-05
49823777,49850686,0,6.147375753926398e-06
49823777,49839912,0,1.6283582700934487e-05
49823777,49759080,0,2.9463635895032345e-05
49823777,49823775,0,6.363230210010869e-05
49823835,49719436,0,4.496138900929986e-06
49823835,49792123,0,9.947209957809705e-09
49823835,49719438,0,3.569058932862122e-05
49823847,49823835,0,4.145002389419304e-05
49823847,49823851,0,5.779328985487438e-05
49823851,2934346270,0,5.6052528112257685e-05
49823851,49823847,0,4.272326676879268e-05
49823944,49824145,0,1.0613673024982955e-05
49823944,642816826,0,0.0
49823944,49814385,0,1.9794947816041313e-06
49823952,1367470208,0,4.3290257736387836e-05
49823952,1367470207,0,0.00023243645508413935
49823986,49789205,0,0.00017540910039601633
49823986,49785313,0,8.626220475412576e-05
49823986,49754618,0,5.152654758145427e-06
49824054,49824055,0,4.736861381908981e-05
49824054,12497001319,0,0.0005579589009534619
49824054,49772627,0,0.0007206554670233974
49824054,12497001318,0,3.232843236288154e-06
49824055,12497001318,0,0.00019232930453425064
49824055,13179482138,0,1.2523537336882417e-05
49824055,49798108,0,3.20797521139363e-05
49824103,49739830,0,0.00017348928887415906
49824103,49739819,0,8.146764955446149e-06
49824135,49732428,0,0.00047196527086819704
49824135,49832844,0,0.0006783201414429594
49824145,9088107698,0,4.6751886801705614e-07
49824145,49734611,0,6.664630671732502e-06
49824184,49824189,0,4.1877753922378854e-06
49824184,647594351,0,4.983552188862662e-05
49824184,49750455,0,5.6122158581962356e-05
49824189,49741020,0,2.1088085110556574e-06
49824189,49824184,0,2.2878582902962321e-07
49824189,49742308,0,8.176606585319577e-06
49824196,49767384,0,4.177828182280076e-07
49824196,49819392,0,2.884690887764814e-06
49824196,49742320,0,0.00010384887195953332
49824214,49804664,0,1.7805505824479371e-06
49824214,49767384,0,3.5412067449802547e-06
49824214,49795377,0,0.00027792504622120313
49824214,49847898,0,0.00018324750184277037
49824233,49765922,0,8.455128464138249e-07
49824233,49758282,0,4.973604978904853e-07
49824233,49742434,0,6.266742273420114e-07
49824233,49836837,0,0.0
49824259,1387017075,0,3.4815234852333965e-06
49824259,49782363,0,9.837790648273798e-06
49824259,49788448,0,4.314104958702069e-05
49824264,49806871,0,0.0
49824264,49788457,0,1.07628811743501e-05
49824264,49782369,0,1.213559614852784e-06
49824264,49824259,0,5.968325974685823e-08
49824281,49788487,0,5.590331996289054e-06
49824281,49782400,0,0.0
49824281,49765867,0,1.0842458854012578e-06
49824281,49758399,0,7.957767966247764e-08
49824295,49788498,0,0.0002574536881280308
49824295,49782406,0,0.00020001849783163754
49824295,49792357,0,6.963046970466793e-08
49824295,49765867,0,1.2632956646418324e-06
49824325,1377274883,0,1.989441991561941e-08
49824325,49788532,0,5.4112822170484794e-06
49824325,49790249,0,0.0
49824719,647622738,0,0.00024044395910017617
49824719,1381210497,0,0.00021242266864902624
49824719,641116291,0,7.115239282821282e-05
49824748,49824754,0,0.0002173962736279311
49824748,49845777,0,4.040556684862302e-05
49824754,49765161,0,0.0
49824754,49824756,0,0.00021391475014269769
49824756,49801203,0,0.00020996570778944725
49824756,49863421,0,3.2129488163725346e-06
49824779,12552600615,0,4.774660779748658e-07
49824779,49797080,0,0.00010742986754434481
49824827,49778213,0,2.8369442799673277e-05
49824827,49812397,0,2.3475415500430904e-06
49824869,2765545523,0,5.928537134854584e-06
49824869,49798094,0,0.00020953797776126142
49824869,49798089,0,1.2434012447262131e-06
49824889,2765545523,0,0.0
49824902,49802597,0,2.188386190718135e-06
49824902,49791004,0,1.9158326378741492e-05
49824916,49739169,0,0.00010427660198771913
49824916,49774784,0,2.8150604180601463e-06
49824916,49887850,0,6.866559033876039e-05
49824929,49824935,0,7.858295866669667e-07
49824929,3665453343,0,3.6904148943474003e-06
49824929,49825434,0,3.9928100770648155e-05
49824929,49750216,0,1.4522926538402169e-06
49824935,49824929,0,5.908642714938964e-06
49824935,49844734,0,2.6658522686930007e-06
49824935,49717859,0,4.973604978904852e-08
49824935,49772790,0,6.764102771310599e-07
49824943,49772790,0,8.73365034295692e-06
49824943,911591836,0,7.957767966247764e-08
49824943,49797942,0,7.957767966247764e-08
49824970,49734879,0,3.4815234852333965e-06
49824970,49746262,0,1.4294140709372545e-05
49824970,49773891,0,8.763491972830349e-06
49825030,49825190,0,0.002183124116650454
49825030,4270790281,0,0.0023380817533732133
49825054,49825058,0,7.152043959665178e-06
49825054,49769630,0,1.7904977924057469e-06
49825054,49748081,0,0.0
49825058,49825064,0,4.675188680170561e-06
49825058,49825054,0,2.7354827383976686e-06
49825058,49748084,0,0.0
49825064,49825058,0,3.7302037341786393e-06
49825064,49844943,0,2.1694864917982964e-05
49825108,49825121,0,3.881401325537347e-05
49825108,49844794,0,8.131844140509433e-05
49825108,49748223,0,0.00040034535917196715
49825108,49793595,0,7.102307909876129e-06
49825121,49748231,0,9.74826575865351e-07
49825121,49825124,0,3.836638880727203e-05
49825121,49825108,0,8.42528683426482e-06
49825124,49825128,0,2.764329647275317e-05
49825124,9642651666,0,0.0002456761915379841
49825124,10289480222,0,0.0010626604397928107
49825124,49825121,0,1.243401244726213e-05
49825128,49825142,0,4.036577800879178e-05
49825128,49844805,0,6.948126155530078e-05
49825142,49748241,0,5.156633642128551e-05
49825142,49844812,0,0.0
49825142,49792270,0,4.2544216989552104e-05
49825155,49844818,0,2.2679638703806127e-06
49825155,49748250,0,8.455128464138249e-07
49825155,49825157,0,3.7918764359170594e-05
49825157,49844821,0,3.182112465503324e-05
49825157,49780058,0,7.001841089302251e-05
49825157,49748256,0,5.0004624457909384e-05
49825190,49775965,0,1.6213952231229818e-06
49825190,49844851,0,0.002181273935598301
49825190,49825030,0,0.0023392754185681502
49825351,49767970,0,1.0006893217556563e-05
49825351,2921295479,0,2.9771999403724447e-05
49825351,49851483,0,2.863801746853414e-05
49825351,49765318,0,8.564547773674156e-06
49825390,49772729,0,4.234527279039591e-05
49825390,49818900,0,4.660267865233847e-05
49825390,49715951,0,5.311810117470382e-06
49825390,49746590,0,3.4477029713768435e-05
49825405,49747949,0,1.1339819351903064e-06
49825405,49825409,0,1.5915535932495527e-06
49825405,49790311,0,2.1625234448278297e-05
49825409,49772747,0,5.276994882618048e-05
49825409,49747955,0,5.7455084716308856e-05
49825409,49801263,0,7.699140507344712e-06
49825409,49825405,0,3.1731599765412956e-06
49825427,1458420676,0,1.412503814008978e-06
49825427,49750216,0,4.516033320845606e-05
49825427,49717416,0,1.999389201519751e-06
49825427,3665453340,0,1.3329261343465003e-06
49825434,49844734,0,2.088914091140038e-07
49825434,3665453344,0,1.5318703335026945e-06
49825434,49764980,0,3.52628593004354e-05
49825434,49824929,0,1.8899698919838439e-06
49825445,49825447,0,2.461934464557902e-05
49825445,49778213,0,3.0537934570475793e-06
49825447,49772820,0,3.1741546975370765e-05
49825447,49825448,0,3.0100257332332167e-05
49825447,49825445,0,3.2427904462459635e-06
49825447,3665453347,0,1.4980498196461416e-05
49825448,49772822,0,3.2825792860772026e-07
49825448,49825451,0,2.6509314537562862e-05
49825448,49825447,0,3.511365115106826e-06
49825451,3665453350,0,1.750708952574508e-06
49825451,49792943,0,2.1774442597645442e-05
49825451,49825448,0,3.7302037341786393e-06
49825451,49772825,0,0.0
49825464,49844977,0,3.909253513419214e-06
49825464,49789658,0,4.7050303100439905e-06
49825464,49822546,0,1.3597836012325867e-05
49825490,49836376,0,6.0399458863820525e-05
49825490,49759926,0,5.799223405403058e-06
49825490,49819792,0,1.482134283713646e-06
49825490,3744956549,0,1.5995113612158007e-05
49825505,49719533,0,2.1436237459079912e-05
49825505,49719539,0,2.884690887764814e-07
49825505,49826783,0,6.453749820626937e-05
49825518,49772870,0,6.963046970466793e-08
49825518,49826783,0,4.973604978904852e-08
49825518,49825505,0,1.3587888802368056e-05
49825523,49851463,0,0.0
49825523,49789884,0,4.72492472995961e-06
49825523,647069617,0,2.387330389874329e-07
49825533,49825523,0,8.03734564591024e-06
49825533,49765303,0,1.5517647534183138e-06
49825533,49826442,0,1.4950656566587986e-05
49825561,49722744,0,0.0
49825561,49837442,0,0.0
49825675,49827854,0,9.947209957809705e-09
49825675,49810636,0,5.441123846921909e-06
49825717,49759178,0,8.142786071463024e-05
49825717,3657250001,0,3.4715762752755868e-06
49825717,49864639,0,2.1784389807603253e-05
49825798,49716102,0,0.00022564251068295533
49825798,49739554,0,0.00022474726178675245
49825798,49795743,0,3.988831193081692e-06
49825798,49739533,0,2.6061690089461425e-06
49825825,1443727126,0,0.0
49825887,49775908,0,1.989441991561941e-08
49825887,49749672,0,1.6751101568951542e-05
49825887,49858503,0,9.947209957809705e-09
49825900,49825905,0,5.470965476795338e-07
49825900,49809939,0,1.9675581296547597e-05
49825900,49755025,0,4.058461662786359e-06
49825900,49748819,0,1.989441991561941e-08
49825905,49739937,0,4.973604978904852e-08
49825905,49825900,0,2.6081584509377046e-05
49825905,49734134,0,0.0
49825905,49755034,0,1.3349155763380623e-05
49825991,49826042,0,0.0
49826042,49742738,0,0.0
49826042,49825991,0,3.4815234852333965e-06
49826042,49784110,0,3.262684866161583e-06
49826042,49742737,0,0.0
49826375,49774685,0,0.0
49826377,49826388,0,3.4815234852333965e-06
49826377,49776728,0,3.8296758337567365e-06
49826377,49755479,0,2.181423143747668e-05
49826388,49826377,0,0.0
49826390,2765545462,0,2.2779110803384222e-05
49826390,49752671,0,0.0002490880845535128
49826412,49770920,0,7.679246087429093e-06
49826412,49752679,0,8.455128464138249e-07
49826412,49870525,0,3.769992574009878e-06
49826412,49766215,0,1.1867021479666978e-05
49826421,49826430,0,3.1035295068366277e-06
49826421,49729711,0,3.091592854887256e-05
49826421,49870398,0,1.2583220596629276e-05
49826430,49741581,0,3.004057407258531e-06
49826430,49826421,0,1.0842458854012578e-06
49826430,49752584,0,5.968325974685823e-08
49826430,49870402,0,8.654072663294443e-07
49826442,49825533,0,1.720867322701079e-06
49826442,49747854,0,8.365603574517962e-06
49826442,49752599,0,0.0
49826442,49851463,0,4.635399840339322e-06
49826461,49752621,0,4.207669812153505e-06
49826461,49852795,0,1.00466820573878e-06
49826461,1021351817,0,3.2825792860772026e-07
49826461,49772891,0,1.1598446810806115e-05
49826510,49752667,0,0.0002386136724679392
49826510,49814074,0,0.00029975917207859543
49826510,49745652,0,7.689193297386902e-06
49826524,49747457,0,1.3020897834772904e-05
49826524,49826530,0,0.00011974451347211323
49826524,641965169,0,9.04201385164902e-06
49826530,49747466,0,8.584442193589775e-06
49826530,49826533,0,0.00011115012406856563
49826530,49826524,0,1.1200558412493728e-05
49826533,3637842788,0,2.69569389856643e-06
49826533,49747467,0,7.976667665167602e-05
49826533,49740329,0,2.7832293461951554e-05
49826533,49826530,0,1.3677413691988345e-05
49826547,1443727066,0,0.0
49826564,49798243,0,0.00023775821241156755
49826564,49747357,0,2.785218788186717e-07
49826564,49787179,0,0.0
49826576,49787175,0,0.0
49826576,49736008,0,2.389319831865891e-05
49826586,49787160,0,0.0002378974733509769
49826586,3872966581,0,0.00010155106645927927
49826586,49797437,0,9.59408400430746e-05
49826596,49826598,0,0.0001714799524626815
49826596,650017980,0,7.877195565589504e-05
49826598,49787141,0,9.022119431733401e-06
49826598,49773943,0,0.00015957314214318328
49826628,49748081,0,0.0
49826644,49826649,0,0.0
49826649,49826644,0,3.4815234852333965e-06
49826649,49829808,0,7.957767966247764e-08
49826649,49822786,0,6.465686472576307e-07
49826676,1443727137,0,0.0
49826676,49859011,0,9.277762727649111e-05
49826676,49748281,0,9.683608893927747e-05
49826690,49734622,0,0.0
49826783,49825518,0,2.088914091140038e-07
49826783,49747828,0,6.137428543968588e-05
49826783,49825505,0,8.41533962430701e-06
49826805,49765290,0,6.764102771310599e-07
49826805,49772870,0,2.8548492578913853e-06
49826805,49852777,0,3.680467684389591e-07
49826814,49811143,0,6.565158572154405e-07
49826814,1937256110,0,3.4815234852333965e-06
49826814,49826818,0,9.628899239159794e-06
49826818,49789905,0,3.978883983123882e-08
49826818,49768186,0,2.526591329283665e-06
49826818,1443727150,0,4.864185669368946e-06
49826818,49826814,0,2.526591329283665e-06
49826837,49766151,0,0.0
49826840,2428510056,0,0.0008028989989545681
49826840,49816414,0,0.0
49826848,49826853,0,0.0
49826848,49816414,0,1.790497792405747e-07
49826848,5563919655,0,1.2235068248105936e-06
49826848,49793218,0,2.795165998144527e-06
49826853,49826859,0,1.6044849661947053e-05
49826853,49826848,0,1.9894419915619408e-07
49826853,49836920,0,1.2971161784983854e-05
49826853,49793226,0,4.287247491815983e-06
49826859,49826868,0,3.0707037139758556e-05
49826859,49826853,0,1.146913308135459e-05
49826859,49793234,0,2.3773831799165193e-06
49826868,49787671,0,1.3965882780764825e-05
49826868,49826859,0,1.4622398637980266e-06
49826868,49836926,0,2.590253473013647e-05
49826874,49829367,0,3.1532655566256765e-06
49826874,49826876,0,2.5464857491992844e-06
49826874,49787645,0,1.517944239561761e-05
49826876,49836938,0,2.516644119325855e-06
49826876,49826882,0,1.5915535932495527e-07
49826876,49826874,0,5.441123846921909e-06
49826882,49836945,0,0.0
49826882,49771800,0,2.9841629873429115e-08
49826882,49826876,0,9.051961061606831e-06
49826908,1472831401,0,0.0
49826908,49826976,0,0.0
49826908,1472794402,0,0.0
49826976,49826908,0,0.0
49826976,1472794402,0,0.0
49827065,49745918,0,0.0
49827065,49780579,0,2.2679638703806127e-06
49827065,49816688,0,1.283190084557452e-06
49827112,49827117,0,1.6015008032073624e-06
49827112,601807683,0,8.833122442535018e-06
49827112,49882753,0,5.839012245234297e-06
49827117,49827112,0,7.40072420861042e-06
49827117,49769187,0,1.7904977924057469e-06
49827117,49882741,0,1.0544042555278287e-06
49827157,641054075,0,5.669909675951532e-07
49827157,49829250,0,0.00015572357188951093
49827157,49870944,0,4.172854577301171e-05
49827159,49798063,0,0.0002727624442530999
49827159,49807555,0,0.00012759286212882508
49827159,49777503,0,0.00015535552512107196
49827204,49751277,0,2.8518650949040422e-05
49827204,49777503,0,0.00017556825575534127
49827204,49821185,0,9.720413570771643e-05
49827223,49821214,0,9.947209957809704e-08
49827223,49797794,0,8.216395425150815e-05
49827223,49752562,0,8.359635248543276e-05
49827236,49827240,0,6.896400663749468e-05
49827236,49751291,0,1.008647089721904e-05
49827236,49752562,0,8.280057568880798e-05
49827240,49827236,0,8.480991210028554e-05
49827240,1493828573,0,1.1737707750215452e-05
49827240,49716932,0,7.568832056897405e-05
49827282,49819661,0,1.741756463612479e-05
49827282,49795905,0,3.589948073773523e-05
49827282,1460627719,0,1.2334540347684033e-06
49827338,49758425,0,0.0
49827338,3369108605,0,3.680467684389591e-07
49827338,49757980,0,0.0
49827376,7236237089,0,0.0
49827411,49800998,0,0.0
49827464,49843693,0,0.00019758143139197415
49827464,49811797,0,3.8615069056217276e-05
49827464,49827468,0,4.7109986360186764e-05
49827464,49775447,0,1.674115435899373e-05
49827468,49811825,0,1.1817285429877928e-05
49827468,49811662,0,3.2069804903978485e-05
49827468,49827464,0,0.00011617346509725953
49827508,7818462163,0,1.1001614213337533e-05
49827508,49814024,0,9.632878123142917e-05
49827508,49756236,0,8.371571900492647e-05
49827530,49827531,0,5.549548435462034e-05
49827530,49845782,0,1.213559614852784e-06
49827530,49787770,0,6.832738520019486e-05
49827530,49787774,0,8.370577179496866e-05
49827531,49827530,0,0.00015290851147145077
49827531,640809773,0,5.3515989573016214e-05
49827624,1381216023,0,1.247380128709337e-05
49827624,1381212154,0,0.00010532105903328915
49827624,49777853,0,5.1964224819597894e-05
49827733,49746547,0,0.0
49827733,3371013728,0,0.0
49827833,2765545491,0,2.5464857491992844e-06
49827833,13610567873,0,0.0002406528505092902
49827852,49808619,0,1.313031714430881e-06
49827852,49758843,0,3.4715762752755868e-06
49827852,49822994,0,5.968325974685823e-08
49827853,49753524,0,1.5259020075280086e-05
49827853,49748395,0,2.58329042604318e-05
49827853,49822884,0,4.270337234887706e-05
49827854,49825675,0,3.093582296878818e-06
49827854,49810634,0,1.5766327783128383e-05
49827854,49783679,0,3.465607949300901e-05
49827897,49827917,0,0.0
49827897,49842505,0,8.683914293167873e-06
49827897,49762411,0,5.968325974685823e-07
49827917,49827897,0,1.2235068248105936e-06
49827917,49842520,0,3.193054396456915e-06
49827917,647087553,0,5.669909675951532e-07
49827938,49774881,0,2.5683696111064656e-05
49827970,49827979,0,0.0
49827970,49773461,0,0.0
49827970,49846989,0,1.790497792405747e-07
49827979,49801476,0,0.0
49827979,49827970,0,0.0
49827979,49819647,0,1.4920814936714556e-07
49827979,49831701,0,1.9894419915619408e-07
49827986,49733995,0,6.963046970466793e-06
49827986,49807568,0,0.0
49827986,49750770,0,0.0
49827988,49750770,0,6.008114814517062e-06
49827988,49754185,0,0.0
49827988,49807572,0,0.0
49828002,1473898566,0,3.680467684389591e-07
49828002,49757706,0,1.4343876759161594e-05
49828002,49806152,0,8.952488962028735e-08
49828063,49757719,0,1.0156101366923709e-05
49828063,49806268,0,6.963046970466793e-08
49828063,49801368,0,0.0
49828063,49760941,0,5.968325974685823e-08
49828081,663518578,0,3.4815234852333965e-06
49828081,49786446,0,1.3926093940933585e-07
49828081,49786472,0,4.277300281858173e-07
49828081,49851841,0,3.073687876963199e-06
49828141,49828145,0,1.074298675443448e-06
49828141,49743760,0,9.947209957809705e-09
49828141,49834977,0,1.9894419915619408e-07
49828141,1497927855,0,3.4815234852333965e-06
49828145,49828150,0,2.1416343039164294e-05
49828145,49828141,0,2.9841629873429115e-08
49828145,49865962,0,9.216090025910691e-05
49828145,49890765,0,3.4815234852333965e-06
49828150,49828145,0,9.155412045168052e-05
49828150,50781596,0,6.515422522365356e-06
49828150,49851117,0,1.981484223595693e-05
49828154,49795974,0,2.6459578487773816e-06
49828154,49848425,0,7.355961763800276e-05
49828154,49767652,0,3.4715762752755868e-06
49828164,49762932,0,7.460407468357278e-07
49828164,49795974,0,3.401945805570919e-06
49828164,49848437,0,2.785218788186717e-07
49828169,49762932,0,5.112865918314188e-06
49828169,49807986,0,2.2062911686421926e-05
49828169,13519914027,0,3.134365857705838e-05
49828169,49830069,0,1.2931372945152617e-07
49828182,49848459,0,1.2672745486249563e-05
49828182,5581929186,0,3.131381694718495e-05
49828182,49760709,0,2.0292308313931797e-06
49828204,49848412,0,7.466375794331964e-05
49828204,49856721,0,0.00017146005804276587
49828204,49828213,0,2.6757994786508104e-06
49828204,49785850,0,2.2182278205915643e-06
49828213,49848416,0,1.6591946209626586e-05
49828213,49828217,0,5.6301208361202925e-06
49828213,49828204,0,2.4072248097899485e-06
49828217,49817185,0,2.3574887600009e-06
49828217,49828213,0,2.447013649621187e-06
49828253,49759333,0,6.963046970466793e-08
49828253,49833602,0,3.7799397839676877e-06
49828253,49807959,0,1.0394834405911142e-05
49828276,49748418,0,3.481523485233397e-07
49828276,49779868,0,0.00022259866443586558
49828276,49796929,0,1.4274246289456925e-05
49828281,49779986,0,0.0
49828281,49797223,0,1.4065354880342923e-05
49828281,49755819,0,0.0
49828368,49753058,0,8.962436171986544e-06
49828368,49862640,0,9.947209957809704e-08
49828368,49752086,0,5.968325974685823e-08
49828394,49828368,0,1.074298675443448e-05
49828394,1497928123,0,3.3223681259084414e-05
49828394,49749030,0,0.0
49828407,49802517,0,8.12687053553053e-06
49828407,49822788,0,4.5757165805924643e-07
49828407,49829808,0,1.3926093940933585e-07
49828407,49726558,0,5.968325974685823e-08
49828418,49802944,0,0.0
49828430,49772863,0,1.9894419915619408e-07
49828430,3661066115,0,1.3926093940933585e-07
49828430,49793398,0,6.963046970466793e-06
49828440,49745691,0,1.1936651949371646e-07
49828440,49849366,0,7.032677440171461e-06
49828440,49788678,0,1.9397059417728922e-06
49828453,49812332,0,1.4751712367431792e-05
49828453,49843072,0,0.00048436944168558574
49828453,49788695,0,0.0005289229950866155
49828463,49883970,0,3.4815234852333965e-06
49828463,49859960,0,4.37677238143627e-07
49828463,49828469,0,1.0185942996797137e-05
49828463,49770833,0,0.0
49828469,49856927,0,6.963046970466793e-06
49828469,49788708,0,5.272021277639143e-07
49828469,49809334,0,9.449849459919219e-07
49828469,49828463,0,0.0
49828475,49820727,0,0.0
49828509,49828522,0,3.4815234852333965e-06
49828509,49820727,0,0.0
49828522,49828509,0,0.0
49828636,49757896,0,4.7438244288794484e-05
49828636,3010696905,0,3.939095143292643e-05
49828677,49779839,0,1.140944982160773e-05
49828677,49855611,0,0.00010397818568898484
49828677,49802545,0,0.0
49828695,982859843,0,0.0
49828695,650017956,0,0.0
49828791,49815658,0,0.0
49828914,49873107,0,1.5806116622959622e-05
49828914,49777458,0,5.968325974685823e-08
49828914,49815658,0,7.957767966247764e-08
49828949,2286013912,0,0.00020128179349627938
49828949,49820583,0,0.0002032513410679257
49828949,49823182,0,8.226342635108625e-06
49829123,49829127,0,1.2931372945152617e-07
49829123,5443262443,0,3.4815234852333965e-06
49829123,49778315,0,2.059072461266609e-06
49829127,49829123,0,8.703808713083492e-06
49829127,49742782,0,0.0
49829127,49799918,0,0.0
49829157,49829170,0,8.763491972830349e-06
49829157,5611921553,0,3.769992574009878e-06
49829157,49742885,0,0.0
49829170,49752277,0,4.327036331647221e-06
49829170,49742909,0,0.0
49829170,5611921559,0,4.784607989706468e-06
49829195,49752277,0,0.0
49829195,49752282,0,0.0
49829195,5207088230,0,0.0
49829250,49845837,0,0.00015411212387634576
49829250,49827157,0,4.33598882060925e-05
49829316,49790478,0,6.008114814517062e-06
49829316,49790493,0,2.964268567427292e-06
49829316,49782924,0,0.0
49829316,49770978,0,0.0
49829335,49816406,0,7.41067141856823e-06
49829335,49793211,0,0.0016125422062605312
49829335,1375406095,0,0.0008013969702509388
49829345,49829354,0,2.248069450464993e-06
49829345,49816406,0,2.9841629873429115e-08
49829345,49793218,0,1.283190084557452e-06
49829345,49754509,0,1.1538763551059257e-06
49829354,49829364,0,1.1936651949371645e-06
49829354,49829345,0,4.973604978904852e-08
49829354,49793226,0,4.496138900929986e-06
49829354,49754516,0,4.0863138506682264e-05
49829364,49829354,0,3.8296758337567364e-05
49829364,49793234,0,8.475022884053869e-06
49829364,49754519,0,4.496138900929986e-06
49829367,49829368,0,2.7255355284398592e-06
49829367,49826874,0,1.2274857087937176e-05
49829367,49754527,0,2.2978055002540416e-06
49829368,49829370,0,1.1041403053168773e-06
49829368,49829367,0,1.2603115016544895e-05
49829368,49754531,0,1.3926093940933585e-07
49829370,49771796,0,3.978883983123882e-08
49829370,49829368,0,2.8150604180601463e-06
49829370,49754539,0,2.5763273790727137e-06
49829439,49749030,0,4.516033320845606e-05
49829439,49743856,0,9.350377360341123e-07
49829514,49836607,0,6.963046970466793e-08
49829514,49763823,0,0.0
49829514,49836590,0,2.8667859098407568e-05
49829528,49763823,0,4.973604978904852e-08
49829528,49842194,0,9.947209957809704e-08
49829528,49801031,0,0.0
49829528,49774447,0,0.0
49829538,49801031,0,0.0
49829604,49774556,0,5.311810117470382e-06
49829604,49774480,0,1.6412896430386013e-06
49829604,49843985,0,6.8536276609308865e-06
49829756,49829764,0,5.490859896710957e-06
49829756,49761776,0,5.968325974685823e-08
49829756,13001964548,0,6.963046970466793e-08
49829764,49788157,0,4.476244481014367e-07
49829764,49829756,0,1.5915535932495527e-07
49829764,49802483,0,4.257405861942554e-06
49829782,49731531,0,6.963046970466794e-07
49829782,49796236,0,1.653226294987973e-05
49829782,49788157,0,2.0491252513087992e-06
49829782,49802501,0,3.640678844558352e-06
49829808,49802221,0,4.973604978904852e-08
49829808,49826649,0,9.847737858231608e-07
49829808,49828407,0,1.0255573466501805e-05
49829808,49861023,0,2.9841629873429115e-08
49829851,1443727202,0,3.958989563208263e-06
49829851,49781377,0,9.756223526619758e-05
49829851,49781382,0,9.947209957809705e-09
49829851,49802664,0,6.266742273420114e-07
49829861,49781395,0,5.327725653402878e-05
49829861,49781382,0,4.933816139073613e-06
49829861,3665453347,0,3.4626237863135584e-05
49829861,49778198,0,0.00010622625513944983
49829878,49829883,0,3.1532655566256766e-05
49829878,49772820,0,2.960289683444168e-05
49829878,49778223,0,0.0
49829883,49811069,0,3.142323625672086e-05
49829883,49829878,0,3.205985769402068e-05
49829883,49852968,0,6.0677980742639195e-06
49829883,49852962,0,4.973604978904852e-08
49829930,49778611,0,0.0
49829933,49829936,0,3.4815234852333965e-06
49829933,49794324,0,0.0
49829933,49816517,0,0.0
49829936,49829933,0,0.0
49829940,49817092,0,0.0
49829940,646031235,0,1.1936651949371645e-06
49829940,49768408,0,6.704419511563741e-06
49829966,5890139491,0,0.0
49829966,3665019995,0,1.5219231235448848e-06
49829966,646031404,0,0.0
49829971,49768899,0,0.0
49830044,49823491,0,0.00021634186937240327
49830044,49801614,0,1.3577941592410247e-05
49830044,49801620,0,9.62492035517667e-05
49830063,49830069,0,3.440739924406377e-05
49830063,49762940,0,4.921879487124242e-05
49830063,49762937,0,3.630731634600542e-06
49830063,49841162,0,5.301862907512573e-06
49830069,13519914027,0,3.2139435373683155e-05
49830069,49830063,0,4.8950220202381554e-05
49830069,49841162,0,3.063740667005389e-06
49830069,49828169,0,3.0607565040180464e-05
49830109,49767789,0,3.4715762752755868e-06
49830109,49785819,0,0.0003870359922484178
49830109,639415539,0,0.00030767715120501196
49830119,49830123,0,0.00033370899966459996
49830119,49740557,0,0.0002305365379821977
49830123,49842843,0,4.1231185275121226e-05
49830123,49830127,0,0.00029286575557783333
49830123,49830119,0,0.00023048680193240868
49830127,49767848,0,3.3820513856552997e-07
49830127,49830130,0,0.0002949148808291421
49830127,49830123,0,0.00023434631939603883
49830130,49767856,0,3.0836350869210084e-07
49830130,49817140,0,0.0002880612531682112
49830130,49817149,0,3.6207844246427324e-06
49830130,49830127,0,0.0002329636572119033
49830228,13765588195,0,9.015156384762935e-05
49830228,646216885,0,2.6429736857900384e-05
49830280,49746228,0,6.2866366933357335e-06
49830280,49751716,0,3.978883983123882e-08
49830280,49746196,0,1.0941930953590675e-06
49830309,49798823,0,3.978883983123882e-08
49830309,49787339,0,2.8707647938238807e-05
49830309,49744450,0,5.968325974685823e-08
49830330,49792002,0,0.0
49830330,49757862,0,1.2742375955954232e-05
49830330,49798828,0,5.152654758145427e-06
49830354,49810245,0,2.8449020479335756e-06
49830354,49761441,0,0.0
49830354,49830359,0,3.4815234852333965e-06
49830359,49830354,0,0.0
49830398,1474747427,0,3.4815234852333965e-06
49830398,1479893407,0,2.964268567427292e-06
49830398,49816853,0,0.0
49830401,49809919,0,0.0
49830401,3895350118,0,0.0
49830401,49816840,0,2.9841629873429115e-08
49830426,49816840,0,8.952488962028735e-08
49830426,1479893400,0,6.624841831901263e-06
49830426,49877121,0,3.4815234852333965e-06
49830426,49846341,0,0.0
49830496,49830505,0,8.942541752070925e-06
49830496,49811825,0,0.0
49830496,49751220,0,2.2082806106337546e-06
49830496,49837109,0,1.8999171019416536e-06
49830505,49830496,0,2.0391780413509895e-06
49830505,49751227,0,5.689804095867151e-06
49830505,49775446,0,2.3574887600009e-06
49830519,49790353,0,4.9278478130989274e-05
49830519,641965315,0,0.00013614746269254144
49830519,49752833,0,5.829065035276487e-06
49830538,49752851,0,0.0
49830538,49777586,0,1.692020413823431e-05
49830538,49764038,0,1.2354434767599654e-05
49830543,49777586,0,3.909253513419214e-06
49830543,49830546,0,8.006509295041031e-05
49830546,49752864,0,0.0
49830546,49830543,0,5.05318265856733e-06
49830546,49830548,0,7.776728745015626e-05
49830548,49791557,0,0.0
