osmid,lon,lat,geoid,pop_density_km2
49810877,-77.02397,38.908574,11001004902,12760.9
49810893,-77.0239706,38.912608299999995,11001004901,12437.4
49810896,-77.0239687,38.91335130000002,11001004901,12437.4
49810970,-77.0251903,38.944016500000004,11001002400,6713.4
49810989,-77.0255481,38.95191809999999,11001002201,7799.9
49811012,-77.0257002,38.9552044,11001002101,9894.6
49811029,-77.0258603,38.95841489999999,11001002101,9894.6
49811058,-77.0259617,38.9627017,11001001901,5955.3
49811067,-77.0259648,38.9643631,11001001901,5955.3
49811069,-77.025966,38.964955700000004,11001001901,5955.3
49811077,-77.0259682,38.96613979999999,11001001901,5955.3
49811092,-77.025407,38.97939439999998,11001010300,4005.6
49811096,-77.025408,38.981444599999996,11001010300,4005.6
49811125,-77.02518,38.93604099999998,11001002503,9959.7
49811143,-77.025328,38.937607,11001002503,9959.7
49811156,-77.025615,38.973611000000005,11001010300,4005.6
49811166,-77.025611,38.97542,11001010300,4005.6
49811182,-77.025607,38.97580599999999,11001010300,4005.6
49811183,-77.025606,38.976608,11001010300,4005.6
49811185,-77.025608,38.977284,11001010300,4005.6
49811210,-77.0643509,38.94887449999999,11001001301,1375.9
49811214,-77.0662071,38.94880189999998,11001001200,3864.4
49811242,-77.072478,38.948753,11001001200,3864.4
49811258,-77.074601,38.948722999999994,11001001200,3864.4
49811265,-76.9902447,38.89280900000001,11001008002,5676.3
49811269,-77.056456,38.94695000000001,11001001303,3953.0
49811273,-77.0567135,38.94789719999999,11001001303,3953.0
49811280,-77.0569806,38.94885399999998,11001001301,1375.9
49811287,-77.057222,38.94967499999999,11001001301,1375.9
49811453,-77.064366,38.95752499999998,11001001301,1375.9
49811508,-77.0550118,38.94062749999999,11001001304,5698.4
49811564,-77.054131,38.94220099999999,11001001303,3953.0
49811628,-77.055412,38.944583000000016,11001001303,3953.0
49811658,-77.0788793,38.92515190000002,11001000702,10484.3
49811662,-77.0788752,38.9258272,11001000702,10484.3
49811666,-77.0771453,38.95469790000001,11001001100,2689.0
49811674,-77.077144,38.958359,11001001100,2689.0
49811686,-77.077142,38.96102100000001,11001001100,2689.0
49811690,-77.077146,38.96207600000002,11001001100,2689.0
49811692,-77.077146,38.963090000000015,11001001100,2689.0
49811697,-77.0771432,38.96490990000001,11001001100,2689.0
49811707,-77.077035,38.944780999999985,11001001200,3864.4
49811713,-77.077032,38.94553199999999,11001001200,3864.4
49811714,-77.077031,38.94628799999999,11001001200,3864.4
49811752,-77.077033,38.947900999999995,11001001200,3864.4
49811754,-77.0770368,38.9480734,11001001200,3864.4
49811769,-77.077052,38.9187589,11001000300,5428.2
49811771,-77.077053,38.91917180000001,11001000300,5428.2
49811797,-77.077052,38.922549,11001000300,5428.2
49811825,-77.077253,38.92362399999999,11001000702,10484.3
49811905,-77.0756038,38.91417849999997,11001000300,5428.2
49811925,-77.075718,38.91682600000001,11001000300,5428.2
49811930,-77.077049,38.92569660000001,11001000702,10484.3
49811960,-77.077052,38.92901899999997,11001000704,7234.1
49811966,-77.077052,38.929767999999996,11001000704,7234.1
49811975,-77.0770476,38.93109150000002,11001000703,11907.9
49811996,-77.0770459,38.933484299999996,11001000704,7234.1
49812023,-77.077539,38.936885,11001001002,3763.3
49812033,-77.0780541,38.93901590000001,11001001002,3763.3
49812037,-77.0781209,38.93956949999998,11001001002,3763.3
49812070,-77.0845668,38.913312799999986,11001000802,1329.8
49812114,-77.088628,38.926868,11001000804,1291.7
49812122,-77.088633,38.92752899999999,11001000804,1291.7
49812133,-77.088641,38.930277999999994,11001000804,1291.7
49812136,-77.088641,38.931345999999984,11001000804,1291.7
49812146,-77.088641,38.93348600000001,11001000804,1291.7
49812166,-77.08862,38.94150700000001,11001001004,2689.9
49812175,-77.087946,38.942069,11001001004,2689.9
49812196,-77.087773,38.9431666,11001001004,2689.9
49812217,-77.086304,38.911888,11001000802,1329.8
49812221,-77.088634,38.943169899999965,11001001004,2689.9
49812229,-77.088636,38.944789799999995,11001001004,2689.9
49812234,-77.088635,38.945536,11001001004,2689.9
49812242,-77.08863200000002,38.946287,11001001004,2689.9
49812253,-77.088635,38.947900999999995,11001001004,2689.9
49812261,-77.08863200000002,38.94969199999999,11001001004,2689.9
49812270,-77.08863200000002,38.95211659999999,11001001004,2689.9
49812332,-77.037911,38.93385600000001,11001002703,14110.8
49812339,-77.03733,38.93476700000001,11001002703,14110.8
49812353,-77.029692,38.962703,11001001804,9021.2
49812378,-77.024207,38.962701100000004,11001001901,5955.3
49812381,-77.0233425,38.9627008,11001001901,5955.3
49812397,-77.01990230000001,38.96269979999999,11001001901,5955.3
49812410,-77.0161628,38.96269830000001,11001001902,2521.5
49812418,-77.0136473,38.9626974,11001001902,2521.5
49812437,-77.0104298,38.9626765,11001009505,4265.8
49812443,-77.0321769,38.962435299999996,11001001804,9021.2
49812451,-76.98117350000001,38.8515756,11001007404,5208.7
49812476,-76.934881,38.88707,11001009906,6392.1
49812478,-76.9350617,38.88685290000001,11001009906,6392.1
49812500,-77.0249805,38.9085845,11001004901,12437.4
49812502,-77.02497770000001,38.90964149999998,11001004901,12437.4
49812677,-77.0513545,38.909014400000004,11001000101,5760.5
49812698,-77.0505747,38.909389,11001000101,5760.5
49812744,-77.0519351,38.9117504,11001004100,2968.9
49812906,-77.0562151,38.918457400000015,11001004100,2968.9
49812992,-77.0550968,38.918895,11001004100,2968.9
49813125,-77.0533335,38.9124768,11001004100,2968.9
49813347,-77.0296235,38.900277599999995,11001010100,4591.0
49813356,-77.0296255,38.90253030000001,11001010100,4591.0
49813365,-77.0296269,38.90374440000001,11001010100,4591.0
49813374,-77.0296282,38.9056671,11001005003,18761.8
49813381,-77.0296298,38.9072492,11001005003,18761.8
49813384,-77.029631,38.908574999999985,11001005003,18761.8
49813393,-77.0296238,38.91056759999999,11001005001,10271.4
49813401,-77.029625,38.911866599999996,11001005001,10271.4
49813404,-77.0296232,38.912609599999996,11001005001,10271.4
49813441,-77.02962,38.91811299999999,11001004401,13723.8
49813443,-77.0296196,38.919195899999984,11001004401,13723.8
49813454,-77.0296249,38.92015409999999,11001004401,13723.8
49813458,-77.0296703,38.920507700000016,11001004401,13723.8
49813472,-77.029701,38.921083,11001003600,14725.8
49813480,-77.029705,38.92243380000004,11001003600,14725.8
49813493,-77.029711,38.92574799999999,11001003600,14725.8
49813494,-77.029707,38.92674199999998,11001003600,14725.8
49813496,-77.029707,38.927637,11001003000,16784.0
49813499,-77.0297081,38.929673999999984,11001003000,16784.0
49813502,-77.029709,38.93132300000001,11001003000,16784.0
49813511,-77.029727,38.93457100000002,11001002900,15329.2
49813525,-77.029705,38.937604,11001002503,9959.7
49813532,-77.029704,38.939741999999995,11001002503,9959.7
49813535,-77.029704,38.94080499999998,11001002503,9959.7
49813577,-77.029701,38.94872000000001,11001002002,4834.6
49813627,-77.029696,38.958349000000005,11001002002,4834.6
49813631,-77.029694,38.96150599999999,11001002001,4706.6
49813634,-77.029693,38.96217499999999,11001001804,9021.2
49813696,-77.0296829,38.966140599999996,11001001804,9021.2
49813704,-77.0296871,38.968979099999984,11001001804,9021.2
49813715,-77.0296885,38.96992890000001,11001001804,9021.2
49813801,-77.02969,38.979393,11001001600,1895.6
49813803,-77.0296844,38.980380000000004,11001001600,1895.6
49813812,-77.0296857,38.9823032,11001001600,1895.6
49813819,-77.0297018,38.984469800000014,11001001600,1895.6
49813823,-77.0296853,38.9853258,11001001600,1895.6
49813829,-77.0296802,38.9865367,11001001600,1895.6
49813839,-77.02964690000002,38.986933899999975,11001001600,1895.6
49813847,-76.975963,38.8707416,11001007601,3937.9
49813855,-76.9759633,38.8694901,11001007601,3937.9
49813859,-76.975853,38.86748299999999,11001007605,8359.2
49814006,-77.0058894,38.83445100000001,11001009803,5408.0
49814024,-77.078979,38.926183000000016,11001000702,10484.3
49814074,-77.0351245,38.940504,11001002504,10048.5
49814323,-77.0474252,38.93515519999999,11001002704,9978.6
49814377,-77.0487052,38.93388909999998,11001002704,9978.6
49814385,-77.0492884,38.9336814,11001002704,9978.6
49814443,-77.1028326,38.939508299999986,11001000904,1547.9
49814446,-77.102282,38.93998799999999,11001000904,1547.9
49814540,-77.102458,38.942978,11001000904,1547.9
49814661,-77.100348,38.944416999999994,11001000904,1547.9
49814710,-76.9749031,38.9227229,11001011100,819.3
49814716,-77.0812868,38.91166590000001,11001000802,1329.8
49814751,-77.0363476,38.959292799999986,11001002001,4706.6
49814761,-77.0383042,38.95952129999999,11001002001,4706.6
49814781,-77.0259933,38.913348799999994,11001004901,12437.4
49814787,-76.95467,38.887583,11001007703,7008.9
49814831,-76.956335,38.86155900000001,11001007603,3490.4
49814843,-76.956339,38.860486600000016,11001007603,3490.4
49814850,-76.9563216,38.8594221,11001007603,3490.4
49814910,-77.009898,38.872041,11001006400,3185.1
49814911,-77.0106542,38.8720406,11001006400,3185.1
49814912,-77.012174,38.87203899999999,11001006400,3185.1
49814932,-76.997914,38.95783699999999,11001009507,5540.9
49814955,-76.996218,38.95838,11001009507,5540.9
49815006,-77.037974,38.968754,11001001803,3248.9
49815014,-77.039591,38.962177000000004,11001002001,4706.6
49815114,-77.0415716,38.96092440000001,11001002001,4706.6
49815122,-77.041633,38.960822999999976,11001002001,4706.6
49815138,-77.0420896,38.96048,11001002001,4706.6
49815167,-77.0429495,38.96030500000001,11001001301,1375.9
49815206,-77.0448138,38.96064210000001,11001001301,1375.9
49815268,-77.107662,38.92954999999999,11001000902,981.5
49815271,-77.108852,38.928811999999986,11001000902,981.5
49815277,-77.10968,38.928301000000005,11001000902,981.5
49815281,-77.073106,38.929023999999984,11001000400,1112.8
49815290,-77.074626,38.92902409999999,11001000704,7234.1
49815295,-77.075843,38.92902159999999,11001000704,7234.1
49815391,-77.086213,38.930281,11001000804,1291.7
49815397,-77.08743,38.9302795,11001000804,1291.7
49815432,-77.092213,38.930198,11001000804,1291.7
49815504,-77.0501498,38.92523760000001,11001000501,3599.2
49815548,-77.0527573,38.92781839999998,11001000501,3599.2
49815553,-77.0541658,38.92810529999999,11001000501,3599.2
49815563,-77.056449,38.928562,11001000502,5930.0
49815565,-77.057655,38.928807,11001000502,5930.0
49815596,-77.06133800000002,38.92901100000002,11001000502,5930.0
49815599,-77.063257,38.929013000000005,11001000502,5930.0
49815647,-77.101468,38.93027200000003,11001000904,1547.9
49815658,-77.105563,38.9302763,11001000904,1547.9
49815664,-77.1068362,38.9302623,11001000904,1547.9
49815678,-76.9924645,38.93048759999999,11001009301,3055.1
49815687,-76.9908411,38.93056860000001,11001009301,3055.1
49815709,-76.9825629,38.93098179999999,11001009301,3055.1
49815712,-76.9794538,38.931136999999985,11001009400,3137.6
49815733,-76.9741794,38.93115749999998,11001009400,3137.6
49815761,-76.99494910000001,38.93040010000001,11001009201,4856.1
49815786,-76.9936563,38.82920499999999,11001009811,9038.1
49815809,-77.0548955,38.922183399999994,11001000501,3599.2
49815853,-77.0577653,38.9232128,11001000400,1112.8
49815855,-77.0673486,38.97205660000001,11001001500,1189.4
49815887,-77.03416,38.96903499999999,11001001803,3248.9
49815908,-77.032085,38.971160000000005,11001001804,9021.2
49815946,-76.9337705,38.89972929999999,11001007809,5855.7
49815997,-76.9285308,38.8999085,11001007809,5855.7
49816008,-76.9275824,38.8997414,11001007804,4831.5
49816016,-76.9251402,38.8997462,11001007807,4738.9
49816030,-76.940617,38.89973100000001,11001007803,5016.5
49816034,-76.9391868,38.899730000000005,11001007804,4831.5
49816067,-76.9425979,38.8997323,11001007803,5016.5
49816086,-76.941417,38.89981299999999,11001007803,5016.5
49816125,-76.949227,38.902259999999984,11001009602,4023.6
49816132,-76.9480758,38.90128570000001,11001009602,4023.6
49816143,-76.925088,38.89988989999999,11001007807,4738.9
49816155,-76.9222349,38.89927200000001,11001007807,4738.9
49816160,-76.921894,38.89912,11001007807,4738.9
49816236,-76.98963500000002,38.836006,11001009700,7952.0
49816269,-76.9875356,38.836742499999986,11001009700,7952.0
49816285,-76.961362,38.92129099999999,11001011100,819.3
49816300,-76.960235,38.889955,11001009604,3359.8
49816305,-76.960232,38.89060400000001,11001009604,3359.8
49816319,-76.960219,38.89199899999999,11001009604,3359.8
49816368,-76.961365,38.91866279999999,11001011100,819.3
49816372,-76.9612647,38.91951799999999,11001011100,819.3
49816382,-76.9989525,38.907423,11001008803,3829.0
49816388,-76.9978315,38.9069506,11001008803,3829.0
49816406,-76.986047,38.90214099999999,11001008802,9828.6
49816414,-76.984565,38.901508,11001008802,9828.6
49816427,-77.006547,38.91628200000001,11001008701,6841.9
49816436,-77.0035048,38.91628099999999,11001008702,7239.5
49816437,-77.0020444,38.9162802,11001008702,7239.5
49816494,-77.0365173,38.911887000000014,11001005302,21654.1
49816517,-76.967952,38.851924999999994,11001007502,7711.5
49816550,-76.9844448,38.8501026,11001007404,5208.7
49816594,-76.981012,38.85074900000001,11001007404,5208.7
49816636,-76.975897,38.85589,11001007407,5597.7
49816640,-76.9752043,38.8565385,11001007502,7711.5
49816679,-76.9722042,38.85220800000001,11001007408,11076.8
49816688,-76.972276,38.86036899999999,11001007502,7711.5
49816771,-77.0562607,38.93169509999998,11001000502,5930.0
49816774,-77.057137,38.93138799999999,11001000502,5930.0
49816813,-77.058387,38.92975999999999,11001000502,5930.0
49816818,-76.9528967,38.89293660000001,11001009603,6946.7
49816834,-76.950353,38.891896,11001009603,6946.7
49816840,-76.947244,38.891894,11001009603,6946.7
49816853,-76.9426196,38.89189330000002,11001009603,6946.7
49816872,-76.917784,38.890882999999995,11001007808,4346.3
49816883,-76.9392051,38.891894,11001007803,5016.5
49816895,-76.9367856,38.89189180000001,11001007803,5016.5
49816932,-76.93114,38.891886799999995,11001007804,4831.5
49816978,-76.925904,38.891729,11001007808,4346.3
49817006,-76.922771,38.89134500000001,11001007808,4346.3
49817014,-76.920949,38.89112200000001,11001007808,4346.3
49817070,-76.9575101,38.891999399999996,11001009604,3359.8
49817083,-76.98367,38.9129546,11001008803,3829.0
49817091,-76.9846043,38.91453769999999,11001008803,3829.0
49817092,-76.984682,38.91467800000001,11001008803,3829.0
49817097,-76.988738,38.86274100000001,11001007503,4736.7
49817101,-77.067727,38.9514153,11001001200,3864.4
49817116,-77.071529,38.95141679999999,11001001200,3864.4
49817129,-77.0737366,38.95141960000001,11001001200,3864.4
49817140,-76.9649338,38.87637200000001,11001007709,2756.0
49817149,-76.964766,38.875483999999986,11001009901,1002.4
49817154,-76.96477,38.87482099999998,11001009901,1002.4
49817160,-76.96477,38.873817899999985,11001009901,1002.4
49817181,-76.964772,38.87108700000001,11001007604,2729.6
49817185,-76.964772,38.870743,11001007604,2729.6
49817189,-76.9647743,38.869483,11001007604,2729.6
49817193,-76.96476900000002,38.867726000000005,11001007604,2729.6
49817243,-76.964787,38.86255299999999,11001007604,2729.6
49817246,-76.964794,38.861658000000006,11001007604,2729.6
49817254,-76.964497,38.86014599999998,11001007603,3490.4
49817300,-76.9646275,38.8572103,11001007603,3490.4
49817313,-76.965511,38.85512400000001,11001007603,3490.4
49817328,-76.96568400000001,38.853589999999976,11001007502,7711.5
49817387,-77.0121586,38.91260359999999,11001003302,10949.2
49817394,-77.0133137,38.912610300000004,11001004600,6991.7
49817399,-77.0151797,38.91260430000001,11001004600,6991.7
49817406,-77.0173623,38.91260489999999,11001004600,6991.7
49817413,-77.0189372,38.91260660000001,11001004801,8673.1
49817415,-77.0198932,38.912609599999996,11001004801,8673.1
49817430,-77.0229477,38.9126069,11001004901,12437.4
49817435,-77.0259912,38.912607699999995,11001004901,12437.4
49817439,-77.027826,38.912608599999984,11001005001,10271.4
49817459,-77.03325070000001,38.912610499999985,11001005202,12072.2
49817467,-77.0365163,38.9126082,11001005202,12072.2
49817489,-77.0416551,38.912607999999985,11001004202,12585.1
49817499,-77.0450674,38.91260660000001,11001004202,12585.1
49817512,-77.0475634,38.9126086,11001004100,2968.9
49817537,-77.0539383,38.91105370000001,11001000102,1374.8
49817556,-77.058248,38.912569399999995,11001000102,1374.8
49817599,-77.0631304,38.91331040000001,11001000102,1374.8
49817610,-77.0642422,38.91365200000001,11001000102,1374.8
49817626,-77.0666845,38.91372890000002,11001000202,3259.9
49817638,-77.0692865,38.913668800000025,11001000202,3259.9
49817652,-77.0727403,38.91358079999999,11001000300,5428.2
49817660,-77.0741539,38.91354710000002,11001000300,5428.2
49817698,-77.065171,38.9512587,11001001301,1375.9
49817702,-77.052851,38.957754,11001001301,1375.9
49817838,-77.079208,38.947078,11001001004,2689.9
49817911,-77.075339,38.9496878,11001001200,3864.4
49817917,-77.075244,38.950098999999994,11001001200,3864.4
49817948,-77.07286800000001,38.952097999999985,11001001200,3864.4
49817966,-76.998763,38.857518,11001007401,1034.1
49817981,-76.974175,38.92343699999999,11001011100,819.3
49817989,-76.9741764,38.924506199999996,11001011100,819.3
49818000,-76.974173,38.9255819,11001011100,819.3
49818012,-76.9741672,38.932137499999996,11001009400,3137.6
49818019,-76.9741695,38.934095100000015,11001009400,3137.6
49818030,-76.974173,38.93723929999999,11001009400,3137.6
49818040,-76.9741771,38.939651099999985,11001009400,3137.6
49818042,-76.9741775,38.93991780000002,11001009400,3137.6
49818046,-76.9741765,38.94072899999998,11001009400,3137.6
49818089,-76.974177,38.913348999999975,11001011100,819.3
49818109,-76.97387100000002,38.89128200000001,11001006804,1061.0
49818147,-76.9744956,38.8928173,11001006804,1061.0
49818173,-77.073835,38.919170000000015,11001000300,5428.2
49818257,-76.95537000000002,38.871235999999996,11001009901,1002.4
49818285,-76.953097,38.87112299999999,11001009901,1002.4
49818289,-76.9610026,38.87434770000001,11001009901,1002.4
49818855,-77.01341,38.95872759999999,11001002102,6947.2
49818890,-77.0195934,38.95040409999999,11001002202,4615.4
49818900,-77.0183151,38.95212489999998,11001002202,4615.4
49818935,-77.0300434,38.9363777,11001002900,15329.2
49818956,-77.027513,38.939741,11001002503,9959.7
49818968,-77.02672500000001,38.940805,11001002503,9959.7
49818974,-77.024322,38.94404199999998,11001002400,6713.4
49819015,-76.997749,38.959316999999984,11001009507,5540.9
49819047,-76.995127,38.958004,11001009507,5540.9
49819052,-76.994186,38.95727119999999,11001009508,4063.9
49819077,-77.002765,38.96051099999999,11001009505,4265.8
49819083,-77.001046,38.960522999999995,11001009505,4265.8
49819105,-76.927964,38.890779499999994,11001007808,4346.3
49819134,-76.927042,38.89448199999999,11001007808,4346.3
49819142,-76.926563,38.895813999999994,11001007808,4346.3
49819171,-76.9252981,38.8993106,11001007807,4738.9
49819186,-76.9247009,38.901023699999996,11001007809,5855.7
49819192,-76.9242723,38.90222490000002,11001007809,5855.7
49819197,-76.9240299,38.9028748,11001007807,4738.9
49819279,-77.106076,38.934394999999995,11001000904,1547.9
49819368,-77.1085433,38.9337566,11001000904,1547.9
49819386,-76.9995165,38.889813100000005,11001006600,7540.5
49819392,-76.999512,38.89094399999998,11001008200,8289.3
49819456,-76.9995097,38.902520300000006,11001010602,13400.1
49819462,-76.9995077,38.90373219999999,11001010602,13400.1
49819468,-76.999504,38.90564570000001,11001010602,13400.1
49819478,-76.9994592,38.90671960000001,11001010602,13400.1
49819504,-77.002011,38.959174999999995,11001009505,4265.8
49819526,-77.001013,38.9612673,11001009505,4265.8
49819549,-76.9996446,38.91561829999999,11001008702,7239.5
49819593,-76.999522,38.918107799999994,11001008702,7239.5
49819599,-76.999519,38.91917800000001,11001008702,7239.5
49819615,-76.999047,38.95634400000001,11001009508,4063.9
49819647,-76.9500153,38.89974280000001,11001009602,4023.6
49819661,-76.982241,38.85623600000002,11001007407,5597.7
49819679,-76.9796321,38.856172199999996,11001007407,5597.7
49819703,-76.958919,38.85645500000001,11001007603,3490.4
49819707,-77.059046,38.95272899999999,11001001301,1375.9
49819792,-77.0198922,38.973610100000016,11001001702,3606.2
49819801,-77.021416,38.973608999999996,11001001702,3606.2
49819825,-77.0244669,38.973612,11001010300,4005.6
49819895,-77.0281939,38.97371739999999,11001010300,4005.6
49819940,-76.992638,38.90316200000001,11001008410,9721.9
49820407,-77.0460914,38.91443640000001,11001005502,9897.5
49820496,-77.0479624,38.918620999999995,11001004100,2968.9
49820506,-77.0483208,38.9187287,11001004001,14523.2
49820527,-77.0486368,38.91883039999999,11001004001,14523.2
49820583,-77.051513,38.9235359,11001000501,3599.2
49820604,-77.0526817,38.925536900000004,11001000501,3599.2
49820612,-77.0532541,38.9265345,11001000501,3599.2
49820692,-77.06006,38.9382253,11001000600,3028.9
49820699,-77.0607408,38.939396,11001000600,3028.9
49820714,-77.062921,38.94315399999998,11001001200,3864.4
49820727,-77.0642764,38.945484,11001001303,3953.0
49820743,-77.065005,38.9467364,11001001200,3864.4
49820757,-77.0656788,38.947894700000006,11001001200,3864.4
49820770,-77.0667183,38.94968149999999,11001001200,3864.4
49820781,-77.068123,38.952096000000004,11001001200,3864.4
49820799,-77.0692315,38.9539862,11001001200,3864.4
49820820,-77.0696405,38.9546871,11001001100,2689.0
49820853,-77.0717664,38.95835849999999,11001001100,2689.0
49820870,-77.073309,38.961017,11001001100,2689.0
49820872,-77.073928,38.962076,11001001100,2689.0
49820874,-77.074521,38.963092,11001001100,2689.0
49820885,-77.0755788,38.964916300000006,11001001100,2689.0
49820981,-77.0393936,38.902815399999994,11001010700,1848.6
49821002,-77.041951,38.907252900000024,11001010700,1848.6
49821031,-77.0487851,38.91836990000001,11001004100,2968.9
49821069,-76.978967,38.84467099999999,11001007409,8248.9
49821087,-76.976533,38.84512999999999,11001007409,8248.9
49821164,-76.98989,38.840513,11001007304,3529.8
49821178,-76.988503,38.84082699999999,11001007304,3529.8
49821185,-76.988033,38.860198999999994,11001007407,5597.7
49821214,-76.98690600000002,38.86052300000001,11001007504,3684.5
49821235,-76.962037,38.860494999999986,11001007603,3490.4
49821246,-76.9601764,38.860492300000004,11001007603,3490.4
49821260,-76.958913,38.8604904,11001007603,3490.4
49821390,-76.953631,38.861538,11001007603,3490.4
49821453,-76.9834911,38.8608642,11001007503,4736.7
49821508,-76.9801937,38.94072760000002,11001009400,3137.6
49821610,-77.004382,38.940739,11001009511,1982.2
49821655,-76.9726511,38.94072959999998,11001009400,3137.6
49821658,-77.0058943,38.873780700000005,11001007201,2605.7
49821688,-76.9300589,38.8880112,11001009904,8522.7
49821695,-76.930361,38.88665399999997,11001009904,8522.7
49821700,-76.930503,38.885986,11001009904,8522.7
49821706,-76.930802,38.884629,11001009904,8522.7
49821740,-76.99355,38.937824000000006,11001009504,2939.8
49821763,-76.9906148,38.93724640000001,11001009504,2939.8
49821787,-76.9752076,38.937239899999994,11001009400,3137.6
49821836,-77.0989289,38.93657019999999,11001000904,1547.9
49821840,-77.04083,38.99384199999999,11001001600,1895.6
49821844,-77.041585,38.99325599999999,11001001600,1895.6
49821909,-77.042426,38.990411999999985,11001001600,1895.6
49821913,-77.0535377,38.94199769999999,11001001303,3953.0
49821922,-77.0667428,38.96207780000002,11001001401,4218.2
49821958,-77.0592883,38.964909500000005,11001001402,3896.7
49822010,-77.0627443,38.96262009999998,11001001402,3896.7
49822016,-77.0638888,38.96210839999999,11001001402,3896.7
49822164,-77.1098363,38.93041239999999,11001000902,981.5
49822195,-76.9624839,38.9308352,11001011100,819.3
49822230,-76.9493773,38.90025260000003,11001009602,4023.6
49822260,-77.0090483,38.82891490000001,11001009807,3203.8
49822299,-77.0125895,38.82866580000002,11001009807,3203.8
49822338,-77.0801802,38.9488128,11001001004,2689.9
49822340,-77.082042,38.9479069,11001001004,2689.9
49822365,-76.9928194,38.950242599999996,11001009509,5046.4
49822382,-76.9905449,38.950278900000015,11001009509,5046.4
49822390,-76.9876106,38.950271900000004,11001009503,2415.2
49822401,-76.998003,38.950046,11001009509,5046.4
49822407,-76.994956,38.950044999999996,11001009509,5046.4
49822464,-77.0347891,38.935466899999994,11001002801,22554.6
49822473,-77.03543000000002,38.93607099999999,11001002801,22554.6
49822510,-77.01284530000001,38.96998429999999,11001001702,3606.2
49822541,-77.016174,38.9699387,11001001702,3606.2
49822546,-77.0198956,38.96992989999998,11001001902,2521.5
49822554,-77.021165,38.9699298,11001001901,5955.3
49822560,-77.021412,38.9699298,11001001901,5955.3
49822568,-77.02333,38.96992980000001,11001001901,5955.3
49822574,-77.024211,38.9699298,11001001901,5955.3
49822592,-77.028472,38.9699293,11001001804,9021.2
49822649,-77.0363218,38.969925,11001001803,3248.9
49822671,-77.0363226,38.96972170000001,11001001803,3248.9
49822673,-77.0364206,38.96972139999999,11001001803,3248.9
49822681,-77.03812400000001,38.96971700000001,11001001803,3248.9
49822760,-77.0665054,38.9615463,11001001401,4218.2
49822768,-77.0663787,38.963091700000014,11001001401,4218.2
49822775,-77.0663783,38.96490700000001,11001001401,4218.2
49822783,-77.0663786,38.96863900000001,11001001500,1189.4
49822786,-77.0663787,38.969764000000005,11001001500,1189.4
49822788,-77.0663788,38.970538,11001001500,1189.4
49822799,-77.066379,38.972837000000006,11001001500,1189.4
49822801,-77.066379,38.974013,11001001500,1189.4
49822805,-77.066381,38.975468000000006,11001001500,1189.4
49822808,-77.066179,38.955732,11001001301,1375.9
49822876,-77.0648,38.95728900000002,11001001301,1375.9
49822884,-77.0660502,38.9051145,11001000202,3259.9
49822896,-77.0660866,38.90681089999999,11001000202,3259.9
49822904,-77.0660801,38.90780560000001,11001000202,3259.9
49822919,-77.0661027,38.90978599999997,11001000202,3259.9
49822928,-77.066128,38.9117565,11001000202,3259.9
49822965,-76.922446,38.898686,11001007807,4738.9
49822994,-76.9219038,38.89949410000001,11001007807,4738.9
49823001,-77.0812722,38.96266309999999,11001001100,2689.0
49823020,-77.08104,38.96309919999999,11001001100,2689.0
49823040,-77.0671987,38.96309869999999,11001001401,4218.2
49823063,-77.082018,38.96310070000001,11001001100,2689.0
49823085,-77.063254,38.930509,11001000502,5930.0
49823141,-77.0726513,38.931865899999984,11001000400,1112.8
49823153,-77.0742262,38.932006900000005,11001000704,7234.1
49823182,-77.0513236,38.9253623,11001000501,3599.2
49823207,-77.05644100000002,38.92603679999999,11001000502,5930.0
49823219,-77.0576388,38.92618569999999,11001000502,5930.0
49823271,-77.0189665,38.943624500000006,11001002301,7776.5
49823277,-77.01921150000001,38.94367059999999,11001002301,7776.5
49823283,-77.0194687,38.9436453,11001002301,7776.5
49823325,-77.019691,38.94268469999999,11001002400,6713.4
49823332,-77.0194983,38.9426041,11001002400,6713.4
49823340,-77.0192677,38.9425703,11001002400,6713.4
49823347,-77.0188867,38.94264929999999,11001002301,7776.5
49823403,-76.959996,38.867240999999986,11001007604,2729.6
49823408,-76.958438,38.86741899999998,11001007604,2729.6
49823434,-76.9749663,38.86748699999999,11001007605,8359.2
49823438,-76.983054,38.867327,11001007605,8359.2
49823451,-76.9822263,38.867265999999994,11001007605,8359.2
49823469,-76.9870602,38.86758270000001,11001007601,3937.9
49823491,-76.9826771,38.86751840000001,11001007605,8359.2
49823532,-77.099477,38.926183,11001000902,981.5
49823707,-77.096169,38.932379000000005,11001000902,981.5
49823732,-76.9996538,38.885989200000004,11001006500,5005.4
49823736,-76.9993772,38.8861019,11001006500,5005.4
49823743,-76.9984547,38.88647580000001,11001006600,7540.5
49823761,-76.9956812,38.88760239999999,11001006600,7540.5
49823768,-76.9949626,38.8878952,11001006600,7540.5
49823773,-76.9937597,38.8883823,11001006700,9175.4
49823775,-76.9931594,38.8886292,11001006700,9175.4
49823777,-76.9926439,38.8888368,11001006700,9175.4
49823835,-77.00588800000001,38.88348200000001,11001006500,5005.4
49823847,-77.0053714,38.8836772,11001006500,5005.4
49823851,-77.003994,38.88422020000001,11001006500,5005.4
49823944,-77.044329,38.92684199999999,11001003902,6388.3
49823952,-77.0204938,38.9275395,11001003200,9225.6
49823986,-77.025939,38.92685400000001,11001003500,11775.4
49824054,-77.0364735,38.9271742,11001002802,21556.7
