u,v,key,aadt
49770275,49770282,0,22354.0
49770290,1365013781,0,22354.0
49770338,2974581214,0,22354.0
49770338,2974581217,0,24201.0
49770342,5019442988,0,16297.0
49770348,49770338,0,16297.0
49770639,49739801,0,17564.0
49770639,49856112,0,17564.0
49770640,49770789,0,10932.0
49770646,49770799,0,19252.0
49770646,641116203,0,19252.0
49770646,1740764624,0,6958.0
49770651,9136825813,0,6958.0
49770651,11076193230,0,6958.0
49770656,49729679,0,13076.0
49770656,49770657,0,6958.0
49770656,49775492,0,13076.0
49770656,9136839244,0,6958.0
49770657,49770661,0,6958.0
49770661,49770657,0,6958.0
49770661,49800308,0,20734.0
49770661,49800319,0,20734.0
49770666,49770661,0,2600.0
49770670,49770666,0,2600.0
49770670,49780016,0,10127.0
49770670,49780026,0,10127.0
49770672,49770670,0,2600.0
49770676,49770672,0,2600.0
49770676,49797032,0,3963.0
49770680,49770676,0,2600.0
49770684,49765088,0,4066.0
49770684,49770680,0,2600.0
49770689,49770684,0,2600.0
49770691,49770689,0,2600.0
49770703,49758552,0,2271.0
49770708,49770703,0,2271.0
49770715,49719902,0,14452.0
49770715,49770708,0,2271.0
49770719,49770715,0,2271.0
49770724,49770719,0,2271.0
49770727,49770724,0,2271.0
49770755,4001201376,0,23358.0
49770782,49749106,0,13247.0
49770782,49770789,0,23681.0
49770782,1381216023,0,23681.0
49770789,49770782,0,23681.0
49770789,49793773,0,10932.0
49770799,3027665439,0,22885.0
49770801,49772633,0,7341.0
49770899,49814323,0,16608.0
49770968,49754724,0,1552.0
49770968,49770978,0,1552.0
49770968,49782933,0,5431.0
49770980,49770978,0,1552.0
49770980,49790509,0,2918.0
49771194,49780365,0,8244.0
49771194,49782800,0,8244.0
49771201,49798775,0,11549.0
49771227,49785930,0,8356.0
49771257,49805172,0,646.0
49771257,49811453,0,646.0
49771291,49774859,0,6854.0
49771349,49866068,0,3630.0
49771354,49847621,0,2767.0
49771404,49771433,0,875.0
49771437,49771433,0,875.0
49771441,49771437,0,875.0
49771441,49771442,0,875.0
49771451,49771442,0,875.0
49771451,49771453,0,875.0
49771469,3001016695,0,6023.0
49771469,11263001095,0,12578.0
49771469,12607592136,0,5952.0
49771475,49771469,0,19971.0
49771663,49771668,0,17205.0
49771689,49771663,0,17205.0
49771748,11198100601,0,17205.0
49771796,49754553,0,18212.0
49771796,49771800,0,18212.0
49772078,3061294316,0,50256.0
49772296,2456351004,0,2577.0
49772313,2456351046,0,4385.0
49772362,49884234,0,7471.0
49772443,1520613839,0,11765.0
49772531,647069286,0,8450.0
49772531,647069687,0,8062.0
49772535,49772531,0,8450.0
49772535,49878328,0,4851.0
49772551,49772535,0,8450.0
49772565,49847389,0,17031.0
49772573,49772565,0,8450.0
49772589,49772573,0,8450.0
49772589,49813496,0,7778.0
49772615,5698252199,0,8450.0
49772627,49764461,0,8450.0
49772633,49772627,0,7341.0
49772633,49798108,0,4395.0
49772633,49878271,0,4395.0
49772649,49770801,0,7341.0
49772653,49772649,0,7341.0
49772703,49809438,0,6495.0
49772772,1013396673,0,16772.0
49772772,3665453337,0,16772.0
49772864,49719539,0,2513.0
49772864,49772870,0,2791.0
49772870,49772874,0,2791.0
49772874,647069617,0,2791.0
49772913,49809380,0,6495.0
49772964,49782241,0,6023.0
49772964,3012429028,0,9469.0
49772964,3378222899,0,9469.0
49772987,3669554857,0,9469.0
49772987,3669554862,0,11629.0
49773008,49773012,0,9469.0
49773008,49844794,0,29725.0
49773012,49784130,0,29749.0
49773012,3012784293,0,17016.0
49773012,13686935904,0,30588.0
49773031,49773027,0,17016.0
49773031,49773036,0,17016.0
49773036,49773040,0,17016.0
49773036,49780074,0,8293.0
49773040,1364961095,0,17016.0
49773040,1443727093,0,2331.0
49773046,1364961095,0,11520.0
49773049,49773055,0,11520.0
49773049,49817430,0,4920.0
49773055,49773062,0,11520.0
49773062,49773070,0,11520.0
49773070,49853085,0,27208.0
49773070,49878016,0,25570.0
49773369,9723903189,0,19446.0
49773398,49846912,0,6900.0
49773398,49851841,0,6900.0
49773437,13909781579,0,12591.0
49773485,49824103,0,2588.0
49773526,3013407820,0,16748.0
49773526,3016605388,0,6023.0
49773526,3670756345,0,6023.0
49773532,49762202,0,16748.0
49773532,49777815,0,11629.0
49773532,655247775,0,11629.0
49773532,2629963167,0,16748.0
49773535,49773537,0,16748.0
49773535,49853878,0,6876.0
49773535,876615376,0,6876.0
49773537,49773539,0,16748.0
49773537,49793723,0,12044.0
49773539,49773543,0,16748.0
49773543,49800286,0,14416.0
49773544,49734107,0,23662.0
49773544,49800286,0,30577.0
49773557,49773558,0,16748.0
49773557,3012829811,0,16748.0
49773558,49780087,0,8293.0
49773558,49780097,0,8293.0
49773560,49732193,0,4071.0
49773560,49775581,0,18078.0
49773577,49773581,0,4071.0
49773581,49773577,0,4071.0
49773581,49773590,0,4071.0
49773581,49809715,0,22572.0
49773581,1017379708,0,22572.0
49773595,49773590,0,4071.0
49773597,49773595,0,4071.0
49773597,49853710,0,7090.0
49773597,49877875,0,5541.0
49773599,49769209,0,4071.0
49773599,49773597,0,4071.0
49773611,49773609,0,4071.0
49773611,49773622,0,4071.0
49773622,49773628,0,4071.0
49773622,49823986,0,10009.0
49773628,49772573,0,4071.0
49773628,49773622,0,4071.0
49773628,49813496,0,6209.0
49773639,49763628,0,4071.0
49773639,49772573,0,4071.0
49773639,49813499,0,6435.0
49773647,49763628,0,4071.0
49773647,49813502,0,3153.0
49773653,49773647,0,4071.0
49773669,49791858,0,2912.0
49773669,49791870,0,2912.0
49773671,49755288,0,3414.0
49773840,49871225,0,5789.0
49773918,49773921,0,4312.0
49773921,49773923,0,4312.0
49773921,49850669,0,4385.0
49773925,49773929,0,4312.0
49773929,49773931,0,4312.0
49773931,49773936,0,4312.0
49773936,49773938,0,4312.0
49773938,49773941,0,4312.0
49773941,49773943,0,4312.0
49773943,49750127,0,5091.0
49773943,486888915,0,4754.0
49774070,49741058,0,20858.0
49774079,49741058,0,20858.0
49774079,49774081,0,20858.0
49774081,49790029,0,3621.0
49774081,13790612928,0,20858.0
49774087,49756526,0,2847.0
49774087,49774088,0,20858.0
49774087,13790612928,0,20858.0
49774091,49768706,0,20858.0
49774091,49774088,0,20858.0
49774093,49768706,0,20858.0
49774098,49739609,0,20858.0
49774098,49774093,0,20858.0
49774098,49777019,0,2676.0
49774120,3657251447,0,31584.0
49774272,49831093,0,6219.0
49774382,4459063256,0,25167.0
49774387,49864639,0,4208.0
49774400,49774387,0,13073.0
49774425,49764271,0,13247.0
49774425,49764296,0,4620.0
49774451,49801031,0,1541.0
49774561,49775296,0,1615.0
49774628,49785115,0,8010.0
49774649,49774651,0,8010.0
49774651,13726208132,0,8010.0
49774685,49774687,0,8010.0
49774687,49774695,0,8010.0
49774695,49774702,0,8010.0
49774702,49774723,0,8010.0
49774723,49774761,0,8010.0
49774761,49884932,0,8010.0
49774794,2456210938,0,22885.0
49774809,49832630,0,1985.0
49774809,49832640,0,1985.0
49774851,49810434,0,3843.0
49774857,49771291,0,6854.0
49774857,49774851,0,6854.0
49774859,49774864,0,6854.0
49774864,49774859,0,6854.0
49774864,49774871,0,6854.0
49774864,49785798,0,1318.0
49774864,647044168,0,1318.0
49774871,49774875,0,6854.0
49774875,49774871,0,6854.0
49774877,49774875,0,6854.0
49774881,49742616,0,6854.0
49774881,49770161,0,6854.0
49774928,49742616,0,6854.0
49774928,49774932,0,6854.0
49774952,1017621632,0,11721.0
49775070,49750494,0,5355.0
49775316,49785489,0,1615.0
49775348,49732688,0,13507.0
49775447,49790389,0,4696.0
49775447,49827464,0,4696.0
49775489,9526260023,0,23241.0
49775492,9526260023,0,13076.0
49775504,49729679,0,13076.0
49775504,49780558,0,22885.0
49775514,49752366,0,4253.0
49775514,1009113524,0,18606.0
49775530,49775534,0,36276.0
49775534,49775536,0,36276.0
49775536,49775537,0,28773.0
49775536,1364961086,0,36276.0
49775545,1364961094,0,30740.0
49775563,49775569,0,27257.0
49775563,1364961105,0,27257.0
49775569,49732211,0,27257.0
49775581,49797006,0,3250.0
49775581,49861165,0,18078.0
49775608,9526260026,0,16075.0
49775632,49788317,0,22616.0
49775632,49831349,0,22616.0
49775680,49761746,0,3609.0
49775680,49861628,0,3609.0
49775807,49717030,1,11315.0
49775807,49777288,0,11315.0
49775847,49732177,0,8245.0
49775847,49841029,0,8245.0
49775884,49732114,0,3108.0
49775960,49775537,0,16423.0
49775960,4270790281,0,16423.0
49775968,49775545,0,11281.0
49775968,49844851,0,11281.0
49775980,49810896,0,12531.0
49775986,49814781,0,461.0
49775998,49791711,0,7778.0
49775998,49800146,0,7778.0
49776015,49758546,0,20486.0
49776015,49800109,0,20486.0
49776031,49758528,0,4876.0
49776031,49800135,0,4876.0
49776068,49848673,0,10665.0
49776068,49848686,0,10665.0
49776112,49748460,0,18408.0
49776112,49817626,0,18408.0
49776145,49787894,0,36570.0
49776167,49791826,0,7361.0
49776167,49817652,0,7361.0
49776219,49776398,0,11549.0
49776219,49798815,0,11549.0
49776416,2456351055,0,1663.0
49776425,49791979,0,7010.0
49776426,9171364000,0,1595.0
49776427,49803203,0,7431.0
49776452,49823743,0,3749.0
49776463,49792211,0,9990.0
49776463,49850681,0,9990.0
49776471,49798186,0,9970.0
49776471,49798191,0,9970.0
49776497,49798166,0,9240.0
49776570,49740630,0,11641.0
49776668,3608370821,0,5355.0
49776679,49776668,0,5355.0
49776679,49776705,0,5355.0
49776705,49752905,0,5355.0
49776736,49776728,0,5355.0
49776738,49750494,0,5355.0
49776761,49775070,0,5355.0
49776772,49776761,0,5355.0
49776780,49776772,0,5355.0
49776780,49776793,0,5355.0
49776793,3657251442,0,5355.0
49776916,49866935,0,18408.0
49776916,49873888,0,18408.0
49776919,49841930,0,5987.0
49776924,49768166,0,4851.0
49776928,49789251,0,24444.0
49776943,49791858,0,2912.0
49776952,49748802,0,30025.0
49776952,647030735,0,3227.0
49776952,12974478432,0,30025.0
49776985,49779791,0,6165.0
49776985,641154248,0,25092.0
49777019,49756549,0,2676.0
49777022,2019659645,0,18408.0
49777022,8891331739,0,18408.0
49777063,49763742,0,11641.0
49777077,49763742,0,11641.0
49777077,3372235126,0,2322.0
49777099,49776570,0,11641.0
49777099,49777101,0,11641.0
49777101,49777104,0,11641.0
49777129,49777104,0,11641.0
49777129,49807054,0,6077.0
49777129,49831598,0,6077.0
49777135,49777129,0,11641.0
49777135,3657249999,0,11641.0
49777167,49777169,0,12702.0
49777169,49777170,0,12702.0
49777259,49777245,0,4833.0
49777259,1443482346,0,14649.0
49777288,49738746,0,4430.0
49777288,639388319,0,25746.0
49777308,49832899,0,10886.0
49777308,4509426901,0,10886.0
49777356,49777378,0,14231.0
49777378,49777393,0,14231.0
49777393,49777448,0,19222.0
49777416,49777350,0,14231.0
49777425,49777416,0,14231.0
49777443,49777425,0,14231.0
49777448,49777443,0,14231.0
49777470,49889997,0,6900.0
49777503,49827204,0,5134.0
49777521,49747116,0,6984.0
49777556,49779839,0,3506.0
49777556,3010649395,0,7028.0
49777560,49754058,0,7028.0
49777560,49777556,0,7028.0
49777566,49777564,0,7028.0
49777586,49830538,0,4022.0
49777586,49830543,0,4022.0
49777586,3005678324,0,7028.0
49777601,49778607,0,4136.0
49777625,49750448,0,13560.0
49777626,49777625,0,13560.0
49777626,49777628,0,13560.0
49777628,49777626,0,13560.0
49777628,49777631,0,11560.0
49777628,8428075115,0,8245.0
49777631,49786637,0,5416.0
49777636,49743892,0,3687.0
49777636,49777631,0,11560.0
49777650,2899430534,0,25578.0
49777650,3001253755,0,2766.0
49777677,49762243,0,9911.0
49777677,49777682,0,2415.0
49777677,49827624,0,1550.0
49777682,1381307998,0,4616.0
49777696,49741695,0,2415.0
49777696,1443727088,0,2707.0
49777712,49762286,0,14326.0
49777712,49777696,0,2415.0
49777712,49793670,0,14326.0
49777724,49762331,0,3176.0
49777724,49777712,0,2415.0
49777724,49787740,0,3176.0
49777724,5192159439,0,2415.0
49777749,2462383184,0,2415.0
49777792,49725576,0,11629.0
49777792,49777795,0,11629.0
49777795,49762383,0,15467.0
49777795,49772987,0,11629.0
49777795,49777792,0,11629.0
49777815,49777820,0,11629.0
49777815,876615374,0,14693.0
49777820,49762210,0,13953.0
49777820,49777815,0,11629.0
49777853,49770782,0,13247.0
49777853,49793773,0,10014.0
49777871,49794206,0,7719.0
49777892,49801205,0,3125.0
49777899,49794227,0,2847.0
49777944,49760920,0,2676.0
49777944,49807229,0,2676.0
49777990,49798485,0,4597.0
49778002,49763157,0,3080.0
49778002,49873430,0,3080.0
49778198,49812410,0,2780.0
49778198,49829861,0,2780.0
49778213,49825445,0,2739.0
49778245,49812353,0,8025.0
49778259,49804022,0,1110.0
49778342,49802357,0,21078.0
49778437,49778454,0,18158.0
49778456,49778464,0,18158.0
49778464,49778480,0,18158.0
49778480,49778487,0,18158.0
49778487,49778492,0,18158.0
49778492,49728947,0,18158.0
49778607,49777601,0,4136.0
49778607,49778611,0,12554.0
49778607,646031052,0,12554.0
49778613,5563919630,0,12554.0
49778624,49778633,0,12554.0
49778633,13465240756,0,12554.0
49778641,49778650,0,12554.0
49778650,49778654,0,12554.0
49778654,5563919638,0,12554.0
49778669,644504210,0,13915.0
49778690,4630137706,0,13915.0
49778706,4079385850,0,13915.0
49778756,49892141,0,16334.0
49778756,3007587805,0,3952.0
49778882,3657249999,0,11641.0
49778902,49788128,0,4288.0
49778937,49734618,0,9828.0
49779152,9751954814,0,117303.0
49779377,49740930,0,25412.0
49779381,49779377,0,25412.0
49779407,49761707,0,3495.0
49779786,49779791,0,6165.0
49779846,49888810,0,17476.0
49779857,49822919,0,4652.0
49779896,1243973921,0,10067.0
49779907,49716899,0,10067.0
49779907,49779910,0,10067.0
49779907,49824779,0,5200.0
49779910,49728175,0,10067.0
49779910,11065795777,0,10378.0
49779953,49761382,0,10067.0
49779953,49779957,0,10067.0
49779953,49797150,0,3360.0
49779960,49763488,0,10067.0
49779960,49779957,0,10067.0
49779960,4772713086,0,2430.0
49779968,49763488,0,10067.0
49779973,49779968,0,10067.0
49779980,49779846,0,17476.0
49779980,49779973,0,10067.0
49779994,9136682496,0,10127.0
49780016,49770670,0,10127.0
49780016,49842949,0,20486.0
49780016,9545143715,0,20486.0
49780026,49770670,0,10127.0
49780026,49800319,0,10014.0
49780026,3531416325,0,10014.0
49780038,49739277,0,10665.0
49780038,49780046,0,8293.0
49780038,49848642,0,10665.0
49780038,647030736,0,8293.0
49780046,13790555997,0,8293.0
49780058,13790555997,0,8293.0
49780060,49780058,0,8293.0
49780060,49780064,0,8293.0
49780060,49844821,0,11281.0
49780064,49773036,0,8293.0
49780074,49773036,0,8293.0
49780074,49780078,0,8293.0
49780078,49796993,0,12531.0
49780078,49810877,0,12531.0
49780078,4807040759,0,8293.0
49780087,49773558,0,8293.0
49780087,49846852,0,482.0
49780097,49773558,0,8293.0
49780097,1364961101,0,3250.0
49780129,49843926,0,8356.0
49780210,49754673,0,19543.0
49780230,3370944892,0,8025.0
49780318,49754643,0,2739.0
49780318,3366676342,0,2739.0
49780329,49853710,0,7090.0
49780558,49863387,0,10014.0
49780562,49809189,0,10562.0
49780677,49793311,0,4725.0
49780677,49830896,0,4725.0
49780915,49849744,0,18507.0
49781103,3872813016,0,11304.0
49781395,49789620,0,2780.0
49781395,49829861,0,2780.0
49781440,49781443,0,17734.0
49781491,49781492,0,29140.0
49781548,49818000,0,7599.0
49781553,49729688,0,3239.0
49781553,49758132,0,3239.0
49781692,49734628,0,4361.0
49781692,49863523,0,4361.0
49781894,49869665,0,17655.0
49782021,49782010,0,36437.0
49782040,49799808,0,6749.0
49782040,4001470337,0,7789.0
49782082,49750861,0,14326.0
49782082,641127594,0,14326.0
49782130,49782040,0,6749.0
49782130,4001201376,0,7185.0
49782141,49782130,0,20428.0
49782241,49767189,0,9301.0
49782241,49772964,0,6023.0
49782241,3669554878,0,9301.0
49782241,3670756365,0,6023.0
49782255,49767196,0,14282.0
49782255,3012535144,0,6023.0
49782277,49799643,0,13953.0
49782277,3016605388,0,6023.0
49782277,3027832454,0,6446.0
49782349,49767517,0,9819.0
49782369,49782363,0,9819.0
49782369,49782380,0,9819.0
49782369,49849205,0,5981.0
49782400,49765866,0,9819.0
49782406,49765866,0,9819.0
49782406,49824295,0,4567.0
49782410,49782406,0,9819.0
49782410,49782413,0,9819.0
49782410,49792357,0,1518.0
49782413,49782410,0,9819.0
49782413,49788848,0,9819.0
49782415,49781669,0,3344.0
49782418,49781669,0,3344.0
49782418,49782422,0,3344.0
49782422,1377274926,0,3344.0
49782553,49749163,0,3108.0
49782553,49858829,0,3108.0
49782583,49749194,0,3495.0
49782583,49802116,0,3495.0
49782585,49717245,0,30149.0
49782599,49782585,0,30149.0
49782599,49820885,0,30149.0
49782655,49792908,0,7491.0
49782722,49761416,0,8244.0
49782773,49780365,0,8244.0
49782827,49749795,0,8244.0
49782924,49754737,0,5431.0
49782933,49770968,0,5431.0
49782933,13610567873,0,5431.0
49783006,49718716,0,2322.0
49783006,3372235101,0,2473.0
49783017,49767574,0,2322.0
49783017,49783029,0,2322.0
49783029,49783017,0,2322.0
49783034,49777077,0,2322.0
49783034,49783029,0,2322.0
49783089,49821763,0,5981.0
49783099,49790082,0,5170.0
49783099,49806922,0,5170.0
49783121,49884583,0,4567.0
49783121,3007511476,0,4567.0
49783130,3007511476,0,24201.0
49783147,49792366,0,1518.0
49783147,49792377,0,1518.0
49783186,49783207,0,3869.0
49783703,1239321119,0,13073.0
49783925,1472639198,0,1074.0
49783931,49783925,0,1074.0
49783931,49783937,0,1074.0
49783946,49783937,0,1074.0
49783946,49783998,0,719.0
49783998,49760432,0,719.0
49784079,49784107,1,9654.0
49784130,49800282,0,15639.0
49784141,49737931,0,6085.0
49784141,49843692,0,6085.0
49784150,49755787,0,20562.0
49784154,49859011,0,6789.0
49784189,49858868,0,2354.0
49784228,49848261,0,4198.0
49784820,49732241,1,5268.0
49784950,49716191,0,5946.0
49785115,49859763,0,5914.0
49785289,49785338,0,24444.0
49785313,49823986,0,17031.0
49785313,49847389,0,17031.0
49785446,388401645,0,1615.0
49785446,4274261372,0,1615.0
49785667,49774561,0,1615.0
49785667,49785631,0,1615.0
49785798,49787530,0,1318.0
49785819,49722505,0,9240.0
49785838,49856721,0,28968.0
49785854,49751677,0,5335.0
49785854,49785850,0,5335.0
49785924,49885123,0,3020.0
49785924,49888275,0,3020.0
49785930,49771227,0,8356.0
49786029,49802065,0,7347.0
49786058,49802116,0,3609.0
49786058,49820885,0,3609.0
49786167,49817101,0,21177.0
49786167,49820770,0,21177.0
49786302,49811287,0,646.0
49786378,49801066,0,1541.0
49786378,3900798861,0,1541.0
49786388,49755465,0,646.0
49786388,49786302,0,646.0
49786431,49786440,0,17489.0
49786431,49816034,0,6900.0
49786431,1484331315,0,17489.0
49786446,49786440,0,17489.0
49786446,49786453,0,17489.0
49786572,49790022,0,7060.0
49786622,49743877,0,3440.0
49786622,49841039,0,8245.0
49786637,49743887,0,5416.0
49786637,49777631,0,5416.0
49787131,49795949,0,11344.0
49787176,655442834,0,10045.0
49787350,49798828,0,11549.0
49787376,49749041,0,3702.0
49787376,49787350,0,3702.0
49787451,49786358,0,1985.0
49787453,49741287,0,17564.0
49787486,49787487,0,24444.0
49787487,49789192,0,24444.0
49787492,49769205,0,17031.0
49787492,49847370,0,17031.0
49787504,49813493,0,7778.0
49787530,49847617,0,1110.0
49787536,49787530,0,1318.0
49787640,49788264,0,21018.0
49787770,49732327,0,6872.0
49787770,49827530,0,10568.0
49787774,49787770,0,3176.0
49787774,49869068,0,7573.0
49787785,49787774,0,3176.0
49787785,49845782,0,11474.0
49787863,49787884,0,7182.0
49787863,49820583,0,32676.0
49787863,7104784582,0,10841.0
49787884,701602949,0,7182.0
49787890,49820604,0,28338.0
49787894,49776145,0,36570.0
49787926,49883599,0,6890.0
49787931,49732363,0,2676.0
49787931,49787926,0,5941.0
49787936,49787931,0,1036.0
49788024,9768681893,0,12187.0
49788029,49788024,0,12187.0
49788042,49768693,0,12187.0
49788043,49788042,0,12187.0
49788043,9480293897,0,12187.0
49788050,49738294,0,12187.0
49788050,49756549,0,2676.0
49788050,49794253,0,2676.0
49788104,49788100,0,4288.0
49788109,49788104,0,4288.0
49788128,3665462749,0,4288.0
49788157,49871865,0,3108.0
49788195,49848238,0,4198.0
49788216,49745076,0,646.0
49788216,49755465,0,646.0
49788264,49732053,0,21018.0
49788264,49788269,0,2430.0
49788272,49788269,0,2430.0
49788279,49788272,0,2430.0
49788282,49779960,0,2430.0
49788282,49788279,0,2430.0
49788293,49788305,0,2430.0
49788293,49797171,0,9053.0
49788308,49788305,0,2430.0
49788308,49788314,0,2430.0
49788314,49788308,0,2430.0
49788317,49831343,0,22616.0
49788457,49824264,0,5981.0
49788457,49849239,0,5981.0
49788468,49806871,0,5170.0
49788498,49824295,0,4567.0
49788498,49836698,0,4567.0
49788509,49788859,0,1518.0
49788511,49788859,0,24201.0
49788608,49802116,0,3495.0
49788610,49820874,0,30149.0
49788610,49820885,0,30149.0
49788660,49765138,0,5876.0
49788660,49773653,0,5876.0
49788673,49773653,0,5876.0
49788673,49788678,0,5876.0
49788673,49813502,0,7778.0
49788673,49813511,0,7778.0
49788678,49734615,0,5876.0
49788678,49788673,0,5876.0
49788695,49828453,0,28899.0
49788695,49843060,0,28899.0
49788786,49782021,0,36437.0
49788812,49777511,0,27308.0
49788838,49782415,0,24201.0
49788848,49782415,0,17249.0
49788849,49788511,0,24201.0
49788849,49788848,0,24201.0
49788859,49792364,0,1518.0
49788868,49788859,0,24201.0
49788868,49788871,0,24201.0
49788888,49783130,0,24201.0
49788888,49788871,0,24201.0
49789018,49789013,0,16334.0
49789166,49773070,0,24444.0
49789168,49789166,0,24444.0
49789180,49769193,0,24444.0
49789196,49789192,0,24444.0
49789205,49785289,0,24444.0
49789205,49823952,0,10009.0
49789208,49772551,0,24444.0
49789208,49785338,0,24444.0
49789208,49847389,0,6209.0
49789218,49772551,0,24444.0
49789218,2921295149,0,6435.0
49789219,49789218,0,24444.0
49789239,49789237,0,24444.0
49789239,7736742684,0,24444.0
49789246,49759674,0,24444.0
49789246,49789251,0,24444.0
49789264,49789269,0,22059.0
49789269,49789275,0,22059.0
49789275,49789269,0,22059.0
49789277,49789275,0,22059.0
49789284,49752632,0,22059.0
49789284,12529163241,0,5537.0
49789291,49768018,0,19543.0
49789291,13181373685,0,19543.0
49789305,49746428,0,19543.0
49789305,49768018,0,19543.0
49789329,49715981,0,24223.0
49789329,640784730,0,24223.0
49789333,49789337,0,24223.0
49789337,49789333,0,24223.0
49789337,49789342,0,24223.0
49789342,49789337,0,24223.0
49789342,1360061145,0,21052.0
49789342,3667950082,0,6272.0
49789347,49789356,0,21052.0
49789356,49789362,0,21052.0
49789362,642885424,0,16056.0
49789369,49778238,0,16056.0
49789369,642885424,0,16056.0
49789376,49778238,0,16056.0
49789376,49789379,0,16056.0
49789379,49789381,0,16056.0
49789381,49759844,0,16056.0
49789385,49789387,0,26037.0
49789387,49789390,0,26037.0
49789390,49789387,0,26037.0
49789393,49789390,0,26037.0
49789456,49844371,0,5789.0
49789456,2987628345,0,5789.0
49789467,49758271,0,1663.0
49789471,49721277,0,1663.0
49789482,49776416,0,1663.0
49789487,49789482,0,1663.0
49789492,49789496,0,1535.0
49789492,655448762,0,1535.0
49789498,5343232408,0,18607.0
49789504,640613646,0,2741.0
49789504,3656193305,0,7952.0
49789532,49848261,0,8356.0
49789584,49832648,0,1985.0
49789584,49832651,0,1985.0
49789613,49802803,0,13491.0
49789620,49876119,0,2780.0
49789658,49792943,0,2739.0
49789658,49825464,0,2739.0
49789704,49767970,0,2739.0
49789710,49767978,0,4573.0
49789710,13256450900,0,4573.0
49789716,49768000,0,5537.0
49789716,13256450893,0,5537.0
49789747,11563313320,0,8782.0
49789766,49802209,0,3495.0
49789776,49761767,0,3108.0
49789776,49871840,0,3108.0
49789820,3007587805,0,6719.0
49789820,6564890904,0,24901.0
49789884,49825518,0,3024.0
49789907,49818956,0,5537.0
49789907,1443727150,0,5537.0
49789912,49813532,0,7778.0
49789978,49774695,0,27634.0
49789978,49820714,0,27634.0
49789979,49884932,0,8356.0
49790002,49774451,0,1541.0
49790029,11608939093,0,3621.0
49790030,49774087,0,2847.0
49790030,49847954,0,2847.0
49790082,49783099,0,5170.0
49790082,49806950,0,5170.0
49790150,49752285,0,6988.0
49790220,49800670,0,17784.0
49790220,49800684,0,17784.0
49790232,49781548,0,7599.0
49790324,49715974,0,8010.0
49790344,1443727177,0,2918.0
49790353,49764038,0,4022.0
49790353,49830519,0,4022.0
49790386,49747094,0,2032.0
49790386,655662484,0,1463.0
49790389,49775447,0,4696.0
49790448,49790453,0,7166.0
49790448,1443727013,0,7166.0
49790509,49716007,0,2918.0
49790509,49770980,0,15197.0
49790534,49790538,0,2918.0
49790534,3370866946,0,2918.0
49790538,49719434,0,2918.0
49790545,49719434,0,2918.0
49790545,49813627,0,8025.0
49790545,49813631,0,8025.0
49790545,8903139403,0,2918.0
49790819,49790834,0,28753.0
49790819,49790881,0,20844.0
49790836,306513250,0,28753.0
49790846,49889050,0,20844.0
49790850,49761612,0,16302.0
49790850,306513964,0,28753.0
49790881,49790846,0,20844.0
49790881,5290998465,0,28753.0
49791109,49755306,0,12824.0
49791109,49791120,0,12824.0
49791120,49791126,0,12824.0
49791126,49768986,0,5789.0
49791126,49797366,0,5789.0
49791583,655691395,0,3387.0
49791610,647043964,0,1865.0
49791642,49844851,0,25570.0
49791711,49775998,0,7778.0
49791711,49800720,0,7778.0
49791736,49758546,0,20486.0
49791736,49842979,0,20486.0
49791809,49776151,0,9000.0
49791858,49773669,0,2912.0
49791858,49776943,0,2912.0
49791870,49773669,0,2912.0
49791870,49813511,0,7778.0
49791878,49818935,0,2912.0
49791888,49745468,0,2912.0
49791888,49791914,0,5599.0
49791914,49843101,0,28899.0
49791954,49798191,0,9970.0
49791954,655442855,0,9970.0
49791979,49795945,0,7010.0
49791989,49831028,0,7431.0
49792107,49810122,0,12153.0
49792107,655442836,0,12153.0
49792119,49716672,0,4089.0
49792119,49792123,0,6178.0
49792123,49750470,0,2936.0
49792145,655442839,0,3749.0
49792211,49776463,0,9990.0
49792300,49792303,0,4136.0
49792303,49792321,0,1518.0
49792321,49792331,0,1518.0
49792321,49818000,0,7599.0
49792321,49886257,0,7599.0
49792345,1365013776,0,1518.0
49792347,49792345,0,1518.0
49792349,49782410,0,1518.0
49792349,49792347,0,1518.0
49792357,49788509,0,1518.0
49792366,49792364,0,1518.0
49792377,49792380,0,1518.0
49792380,49792377,0,1518.0
49792380,49854874,0,4361.0
49792383,49747338,0,1518.0
49792383,49792380,0,1518.0
49792391,49747338,0,1518.0
49792391,49792406,0,1518.0
49792406,49792391,0,1518.0
49792406,49863576,0,5427.0
49792806,49849529,0,126410.0
49792943,49825451,0,2739.0
49793007,49843643,0,6761.0
49793007,4015442034,0,6761.0
49793007,8427543420,0,34596.0
49793211,49829335,0,14902.0
49793311,49830920,0,4725.0
49793337,49782040,0,6962.0
49793526,13259893924,0,11801.0
49793537,3001305032,0,7961.0
49793537,3001431544,0,13673.0
49793546,49777792,0,4396.0
49793546,3378222914,0,4224.0
49793546,3669554853,0,4396.0
49793549,49777795,0,15467.0
49793549,49793546,0,4224.0
49793549,3669554857,0,4224.0
49793566,2629963166,0,4224.0
49793566,3669554860,0,4224.0
49793566,3669554865,0,14282.0
49793595,49748212,0,2563.0
49793595,49825108,0,4396.0
49793595,3378222917,0,2563.0
49793670,806521028,0,14326.0
49793670,1443727088,0,2584.0
49793723,49793729,0,11888.0
49793723,4325552564,0,12199.0
49793729,49745636,0,11888.0
